review_index,path,filename,sha256,width,height,prior_disposition,disposition,decision_reason,app_question_id,app_quiz_asset
61,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Aspergillus Fumigatus Overview.png,Aspergillus Fumigatus Overview.png,9c79d631602e7903b8d587d4223e1ed2774c45c68939b18d220678e4ded9327c,1832,426,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
62,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Aspergillus Fumigatus.jpg,Aspergillus Fumigatus.jpg,3fed0687e05bd73a9d94d379627e3dbef2a4cc501a8076e6131a0060a2c279aa,1499,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
63,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Asthma Type I Hypersnesitivity.png,Asthma Type I Hypersnesitivity.png,623d4e9a1383da037254faf99d33233219db728aca2e67f3a97d11c2c9a7c4da,2400,1300,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
64,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Asthma-Drugs.png,Asthma-Drugs.png,84fa574f1a725f9a49ffefdde24db79000ce61bf3f9a03f4f4dee5f3c8a4ecc6,1468,970,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
65,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Asthma-Exacerbation-Triage-in-the-Emergency-Department.png,Asthma-Exacerbation-Triage-in-the-Emergency-Department.png,2f83fa947045c0b874e16a735ec7e3772aa53c54f1f2772d76926cd6aeaea2e2,700,740,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
66,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Asthma-Risk-Factors.png,Asthma-Risk-Factors.png,3694bdcf1ad6c94349bf3880aa037c78540e0b00cb269e4fb2eb59dd0a05287e,766,498,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
67,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Atelectasis-Chest-Xray.png,Atelectasis-Chest-Xray.png,435d4fb3a16a2e294fce2ec83b9dbc7ca7b51a13418e6a6fd803c49693517acc,274,356,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
68,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Atelectasis-Summary.png,Atelectasis-Summary.png,bdb0290880d3c5c345c7041434a6430b5e34558aa72f08360ea604a69e009235,1186,648,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
69,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Atelectasis-with-Ipsilateral-Tracheal-Deviation.png,Atelectasis-with-Ipsilateral-Tracheal-Deviation.png,cbdaebea68c0891b75efb1fbd7cc9b6669f25f59e15c2d9a7c438b1424c9c23c,700,398,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
70,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Atypical Pneumonia.jpg,Atypical Pneumonia.jpg,26c8fe0c03ecbd14a7269e60e17bb78450c0814055d4fda5f782d0e51b4139bf,700,392,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
71,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Azoles Overview.png,Azoles Overview.png,99e9a46dcb1948ce1461fd942560278825fdfcdedb41a3dba431746c41918eff,1852,526,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
72,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Azoles.jpg,Azoles.jpg,86419d6470d8cd0e98f3f9c55e107a759705bb5e4b05caa24fbb74d4f02fcf15,700,545,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
73,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/B Asbestos Ferruginous Body Prussian Blue Stain.png,B Asbestos Ferruginous Body Prussian Blue Stain.png,f2122b43aa7e5dceb9b412e7ca40dfd8dde9217ec86cef285bfff287e7d9272a,374,312,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
74,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/B Pleural Effusion Post Thoracentesis CXR CT.png,B Pleural Effusion Post Thoracentesis CXR CT.png,92a5bcd752c34905c6f49cbce845d4b61638923cbe04b624314b76d68841e211,545,245,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
75,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Bacteria Overview.jpg,Bacteria Overview.jpg,bdb447aa5757ad8873d469dffd668005cc456139f7b4444f1a97f6935f98a8ee,2827,2000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
76,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Bcnprawya.png,Bcnprawya.png,9770b4285d9ca52c94903f897a15b3b125f2a3048cee2e0ffb82e3970a4b72f3,3869,2999,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
77,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Bilateral Hyperinflation and Right Lung Consolidation.jpg,Bilateral Hyperinflation and Right Lung Consolidation.jpg,ce65cfcfa744e718e8b5be45825b28a9933150176a37912a7ecf698063fbe0ad,1396,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
78,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Bilateral Pulmonary Opacities.jpg,Bilateral Pulmonary Opacities.jpg,204765d848fac14fbf21ee6f0f78f389b05d6a08ae6390cdd9686ee6e356c0cc,1029,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
79,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Bilateral Upper Lobe Cavitary Lung Disease TB.jpg,Bilateral Upper Lobe Cavitary Lung Disease TB.jpg,9f376c1ccf264d7378530316510e6bd6784d47e118fb1d6dcd9a13630142f98d,842,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
80,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Bilateral-Pleural-Effusions.png,Bilateral-Pleural-Effusions.png,dc2ac9629f37afad16bb551eae3b170b6452d7a5f7c1c313f5a592cd8183da2f,571,752,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
81,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Bilateral-Pulmonary-Emboli.png,Bilateral-Pulmonary-Emboli.png,c450538b5670603c8c4d4d2c724093c228e94a8525f5f6cf8d66f31a65c30b15,700,327,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
82,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Blasto Geo.png,Blasto Geo.png,dc38767cbdb7fd7c8bdf6e7994c77322a364be393b7b8b9f883e87631b09ba12,700,487,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
83,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Blasto.jpg,Blasto.jpg,cb65209c6109861fe7152752e1aaf5d8a4fdb951d2e867c9fc7ba65464b5711a,700,669,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
84,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Blasto.png,Blasto.png,27e12e44b320c952afb2e624ce9145bb908a367a7bf379768271cca4b971a561,1448,1086,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
85,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Blastomyces Dermatitidis (Yeast Form).jpg,Blastomyces Dermatitidis (Yeast Form).jpg,37c02e7fc1f277bd98ee6c15fde43ae1b34b04255a7a6ea540329aa1e3a80b4f,1000,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
86,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Blastomycosis.png,Blastomycosis.png,5135bd80c4e6b5ba140e2bc923745854aa2d59fbf82e793ac28aa617d76e2924,1186,680,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
87,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Blood-and-Respiration-Basics.png,Blood-and-Respiration-Basics.png,30a0841ccf29ae9e0115e4761655f91d0c9d7cee2a8cc59dc7108e828144d957,2226,1206,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
88,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Blunt-Chest-Trauma.jpg,Blunt-Chest-Trauma.jpg,1c1f5be080bb60e1f14fc64e6803a38adfa8e9118414e1117aa88b7a4c41118c,700,615,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
89,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Bohrs-Method-Physiologic-Dead-Space-Formula.png,Bohrs-Method-Physiologic-Dead-Space-Formula.png,e028b5391ad19ca74f82f847e2e5f1606b2dd32dfe105645ed99fbc45345cc33,1822,590,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
90,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Bronchi-and-Bronchioles-Notes.png,Bronchi-and-Bronchioles-Notes.png,2a511e53f143f7636256a5cbace6c0db81e658e0291172b413f3ff2f9ce3dc39,1526,852,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
91,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Bronchial-Wall-Histology.jpg,Bronchial-Wall-Histology.jpg,3ffd2f11eb9ae66a241059c3ee8c5d01166a0e1a2270905ec738b6b08d5907ca,700,532,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
